Row Number,PlayerXPosition,PlayerYPosition,GoalXPosition,GoalYPosition,DesiredMoveXPosition,DesiredMoveYPosition
4744,-17,2,9,-1,1,-1
4745,0,-8,9,-1,1,1
4746,14,3,9,-1,-1,-1
4747,-3,0,9,-1,1,-1
4748,-18,6,9,-1,1,-1
4749,-14,6,9,-1,1,-1
4750,-17,-1,9,-1,1,0
4751,14,-6,9,-1,-1,1
4752,-9,-7,9,-1,1,1
4753,-5,0,9,-1,1,-1
4754,7,3,9,-1,1,-1
4755,-11,-8,9,-1,1,1
4756,-6,-6,9,-1,1,1
4757,14,-4,9,-1,-1,1
4758,-1,-5,9,-1,1,1
4759,0,8,9,-1,1,-1
4760,-11,-6,9,-1,1,1
4761,-4,5,9,-1,1,-1
4762,5,0,9,-1,1,-1
4763,15,-8,9,-1,-1,1
4764,16,-2,9,-1,-1,1
4765,-16,-7,9,-1,1,1
4766,1,-5,9,-1,1,1
4767,2,4,9,-1,1,-1
4768,-8,-2,9,-1,1,1
4769,6,-8,9,-1,1,1
4770,-15,-2,9,-1,1,1
4771,3,7,13,-6,1,-1
4772,-10,1,13,-6,1,-1
4773,8,8,13,-6,1,-1
4774,0,4,13,-6,1,-1
4775,18,-2,13,-6,-1,-1
4776,-4,-4,13,-6,1,-1
4777,-9,8,13,-6,1,-1
4778,13,4,13,-6,0,-1
4779,-5,-4,13,-6,1,-1
4780,17,0,13,-6,-1,-1
4781,-1,-8,13,-6,1,1
4782,-3,-4,13,-6,1,-1
4783,-5,3,13,-6,1,-1
4784,14,-2,13,-6,-1,-1
4785,2,4,13,-6,1,-1
4786,6,7,13,-6,1,-1
4787,-7,0,13,-6,1,-1
4788,-6,7,13,-6,1,-1
4789,1,5,13,-6,1,-1
4790,7,7,13,-6,1,-1
4791,5,-6,13,-6,1,0
4792,-5,8,13,-6,1,-1
4793,-4,-8,13,-6,1,1
4794,-4,8,13,-6,1,-1
4795,-15,-2,13,-6,1,-1
4796,-10,7,13,-6,1,-1
4797,17,0,13,-6,-1,-1
4798,-18,-5,13,-6,1,-1
4799,-6,2,13,-6,1,-1
4800,-11,3,13,-6,1,-1
4801,-5,3,-16,6,-1,1
4802,-4,-2,-16,6,-1,1
4803,-10,2,-16,6,-1,1
4804,-2,7,-16,6,-1,-1
4805,-3,-7,-16,6,-1,1
4806,11,-4,-16,6,-1,1
4807,1,5,-16,6,-1,1
4808,-12,-1,-16,6,-1,1
4809,4,3,-16,6,-1,1
4810,-18,-4,-16,6,1,1
4811,12,3,-16,6,-1,1
4812,-12,-6,-16,6,-1,1
4813,-4,-2,-16,6,-1,1
4814,-5,5,-16,6,-1,1
4815,17,-3,-16,6,-1,1
4816,1,1,-16,6,-1,1
4817,-1,1,-16,6,-1,1
4818,3,4,-16,6,-1,1
4819,16,-3,-16,6,-1,1
4820,6,7,-16,6,-1,-1
4821,-9,1,-16,6,-1,1
4822,-18,0,-16,6,1,1
4823,1,-6,-16,6,-1,1
4824,13,5,-16,6,-1,1
4825,-9,-2,-16,6,-1,1
4826,-12,-1,-16,6,-1,1
4827,-4,2,-16,6,-1,1
4828,-10,-8,-16,6,-1,1
4829,-16,-6,-16,6,0,1
4830,-11,4,-16,6,-1,1
4831,0,-2,16,6,1,1
4832,-16,5,16,6,1,1
4833,2,-2,16,6,1,1
4834,10,-6,16,6,1,1
4835,-17,6,16,6,1,0
4836,14,-2,16,6,1,1
4837,0,6,16,6,1,0
4838,0,-3,16,6,1,1
4839,-6,3,16,6,1,1
4840,8,-2,16,6,1,1
4841,-7,4,16,6,1,1
4842,-2,-7,16,6,1,1
4843,18,-1,16,6,-1,1
4844,-3,-1,16,6,1,1
4845,11,6,16,6,1,0
4846,3,-2,16,6,1,1
4847,-10,2,16,6,1,1
4848,-4,0,16,6,1,1
4849,-4,6,16,6,1,0
4850,-16,2,16,6,1,1
4851,-6,3,16,6,1,1
4852,15,-2,16,6,1,1
4853,9,-7,16,6,1,1
4854,-7,5,16,6,1,1
4855,1,2,16,6,1,1
4856,13,-4,16,6,1,1
4857,4,-7,16,6,1,1
4858,-14,-5,16,6,1,1
4859,-7,5,16,6,1,1
4860,5,-6,16,6,1,1
4861,-11,1,-2,2,1,1
4862,-9,8,-2,2,1,-1
4863,17,1,-2,2,-1,1
4864,6,3,-2,2,-1,-1
4865,-15,1,-2,2,1,1
4866,10,7,-2,2,-1,-1
4867,4,4,-2,2,-1,-1
4868,-13,-6,-2,2,1,1
4869,-18,-4,-2,2,1,1
4870,3,-2,-2,2,-1,1
4871,-9,-8,-2,2,1,1
4872,-16,1,-2,2,1,1
4873,-10,3,-2,2,1,-1
4874,13,3,-2,2,-1,-1
4875,16,7,-2,2,-1,-1
4876,-6,4,-2,2,1,-1
4877,-16,2,-2,2,1,0
4878,12,3,-2,2,-1,-1
4879,16,-7,-2,2,-1,1
4880,0,-8,-2,2,-1,1
4881,16,-5,-2,2,-1,1
4882,6,8,-2,2,-1,-1
4883,8,6,-2,2,-1,-1
4884,-8,-5,-2,2,1,1
4885,-2,6,-2,2,0,-1
4886,16,6,-2,2,-1,-1
4887,6,-6,-2,2,-1,1
4888,-17,-5,-2,2,1,1
4889,1,3,-2,2,-1,-1
4890,14,4,-2,2,-1,-1
4891,13,-7,-5,5,-1,1
4892,2,5,-5,5,-1,0
4893,5,-5,-5,5,-1,1
4894,-8,1,-5,5,1,1
4895,-9,1,-5,5,1,1
4896,1,2,-5,5,-1,1
4897,-1,8,-5,5,-1,-1
4898,16,-5,-5,5,-1,1
4899,8,2,-5,5,-1,1
4900,-12,-1,-5,5,1,1
4901,-7,-8,-5,5,1,1
4902,-3,-2,-5,5,-1,1
4903,2,1,-5,5,-1,1
4904,-7,-6,-5,5,1,1
4905,13,8,-5,5,-1,-1
4906,9,-8,-5,5,-1,1
4907,-13,3,-5,5,1,1
4908,7,-4,-5,5,-1,1
4909,17,-8,-5,5,-1,1
4910,11,1,-5,5,-1,1
4911,-3,-7,-5,5,-1,1
4912,11,7,-5,5,-1,-1
4913,-9,3,-5,5,1,1
4914,-11,0,-5,5,1,1
4915,1,4,-5,5,-1,1
4916,-4,0,-5,5,-1,1
4917,13,-3,-5,5,-1,1
4918,-17,3,-5,5,1,1
4919,1,-4,-5,5,-1,1
4920,13,-5,-5,5,-1,1
4921,-6,0,14,-3,1,-1
4922,-7,-2,14,-3,1,-1
4923,-13,8,14,-3,1,-1
4924,-8,5,14,-3,1,-1
4925,10,-2,14,-3,1,-1
4926,17,4,14,-3,-1,-1
4927,12,3,14,-3,1,-1
4928,-16,3,14,-3,1,-1
4929,13,8,14,-3,1,-1
4930,14,6,14,-3,0,-1
4931,-3,-4,14,-3,1,1
4932,1,5,14,-3,1,-1
4933,-7,7,14,-3,1,-1
4934,-4,5,14,-3,1,-1
4935,3,1,14,-3,1,-1
4936,0,2,14,-3,1,-1
4937,7,-1,14,-3,1,-1
4938,15,8,14,-3,-1,-1
4939,18,-5,14,-3,-1,1
4940,8,-2,14,-3,1,-1
4941,-15,7,14,-3,1,-1
4942,12,3,14,-3,1,-1
4943,9,7,14,-3,1,-1
4944,-6,8,14,-3,1,-1
4945,-12,-5,14,-3,1,1
4946,-15,-2,14,-3,1,-1
4947,4,-8,14,-3,1,1
4948,-3,-7,14,-3,1,1
4949,4,-1,14,-3,1,-1
4950,-3,3,14,-3,1,-1
4951,-7,6,-7,0,0,-1
4952,-9,5,-7,0,1,-1
4953,13,8,-7,0,-1,-1
4954,4,-7,-7,0,-1,1
4955,10,-5,-7,0,-1,1
4956,0,-8,-7,0,-1,1
4957,6,-4,-7,0,-1,1
4958,-3,0,-7,0,-1,0
4959,18,-2,-7,0,-1,1
4960,11,-5,-7,0,-1,1
4961,-17,7,-7,0,1,-1
4962,-8,3,-7,0,1,-1
4963,-4,-6,-7,0,-1,1
4964,12,7,-7,0,-1,-1
4965,17,0,-7,0,-1,0
4966,6,-3,-7,0,-1,1
4967,11,-1,-7,0,-1,1
4968,-2,6,-7,0,-1,-1
4969,6,-2,-7,0,-1,1
4970,-15,-1,-7,0,1,1
4971,-15,-5,-7,0,1,1
4972,11,-5,-7,0,-1,1
4973,3,3,-7,0,-1,-1
4974,13,6,-7,0,-1,-1
4975,-8,6,-7,0,1,-1
4976,11,5,-7,0,-1,-1
4977,-16,-7,-7,0,1,1
4978,12,4,-7,0,-1,-1
4979,-2,2,-7,0,-1,-1
4980,-16,-3,-7,0,1,1
4981,-9,7,14,-2,1,-1
4982,11,-5,14,-2,1,1
4983,4,8,14,-2,1,-1
4984,3,4,14,-2,1,-1
4985,6,7,14,-2,1,-1
4986,6,6,14,-2,1,-1
4987,6,0,14,-2,1,-1
4988,-18,-4,14,-2,1,1
4989,17,-5,14,-2,-1,1
4990,-13,-8,14,-2,1,1
4991,-9,-8,14,-2,1,1
4992,-6,-6,14,-2,1,1
4993,-3,2,14,-2,1,-1
4994,17,3,14,-2,-1,-1
4995,0,4,14,-2,1,-1
4996,13,-6,14,-2,1,1
4997,-13,-1,14,-2,1,-1
4998,11,-3,14,-2,1,1
4999,3,-8,14,-2,1,1
5000,18,4,14,-2,-1,-1
5001,-3,3,14,-2,1,-1
5002,-16,4,14,-2,1,-1
5003,-2,6,14,-2,1,-1
5004,4,-2,14,-2,1,0
5005,10,3,14,-2,1,-1
5006,7,5,14,-2,1,-1
5007,-16,-5,14,-2,1,1
5008,5,-5,14,-2,1,1
5009,13,8,14,-2,1,-1
5010,17,7,14,-2,-1,-1
